grid_id,year,week_of_season,fire_count,fire_count_last_week,same_week_last_year,3yr_avg,neighbor_fire_count,avg_frp,avg_brightness,night_fire_pct,avg_confidence
22_21,2020,5,20,8.0,13.0,11.0,80,8.3485,333.2755,0.0,60.95
22_21,2020,6,17,20.0,15.0,13.5,71,8.034705882352942,337.99764705882353,0.0,63.64705882352941
22_21,2020,7,5,17.0,0.0,12.0,20,8.3,339.806,0.0,68.0
22_21,2021,2,1,0.0,0.0,1.0,1,5.5,315.0,0.0,52.0
22_21,2021,3,7,1.0,6.0,3.3333333333333335,14,9.781428571428572,336.8085714285714,0.0,63.285714285714285
22_21,2021,4,1,7.0,8.0,7.666666666666667,22,3.23,332.56,0.0,60.0
22_21,2021,5,11,1.0,20.0,14.0,147,7.413636363636363,327.58363636363634,0.0,61.63636363636363
22_21,2021,6,29,11.0,17.0,14.666666666666666,158,4.676896551724138,337.67275862068965,0.0,61.206896551724135
22_21,2021,7,7,29.0,5.0,8.5,44,4.821428571428571,337.1714285714285,0.0,61.57142857142857
22_21,2022,4,11,0.0,1.0,6.0,48,6.11090909090909,333.43545454545455,0.0,62.09090909090909
22_21,2022,5,3,11.0,11.0,14.666666666666666,51,4.11,335.1333333333333,0.0,60.0
22_21,2022,6,10,3.0,29.0,20.333333333333332,38,2.998,333.637,0.0,60.0
22_21,2022,7,3,10.0,7.0,8.0,17,5.083333333333333,327.08,0.0,62.0
22_21,2023,5,9,0.0,3.0,11.333333333333334,61,4.402222222222222,334.7066666666667,0.0,60.0
22_21,2023,6,2,9.0,10.0,18.666666666666668,40,4.115,334.315,0.0,60.0
22_21,2023,7,9,2.0,3.0,5.0,41,9.242222222222221,332.1077777777778,0.0,66.55555555555556
22_22,2018,4,1,0.0,0.0,0.0,20,3.09,334.8,0.0,60.0
22_22,2018,6,2,1.0,0.0,0.0,45,2.41,336.155,0.0,60.0
22_22,2019,4,2,0.0,1.0,1.0,24,2.83,335.445,0.0,60.0
22_22,2019,6,2,2.0,2.0,2.0,33,21.505000000000003,325.225,0.0,57.5
22_22,2020,5,3,0.0,0.0,0.0,35,5.323333333333333,342.9266666666667,0.0,60.0
22_22,2021,5,1,0.0,3.0,3.0,54,4.25,334.95,0.0,60.0
22_23,2018,7,1,0.0,0.0,0.0,9,6.06,335.14,0.0,60.0
22_23,2019,4,2,0.0,0.0,0.0,11,3.065,337.5,0.0,60.0
22_23,2020,4,2,0.0,2.0,2.0,3,7.2,317.55,0.0,61.5
22_23,2023,4,1,0.0,0.0,2.0,3,2.85,333.35,0.0,60.0
22_24,2018,4,2,0.0,0.0,0.0,48,7.635,339.57,0.0,60.0
22_24,2018,5,1,2.0,0.0,0.0,24,2.31,328.84,0.0,60.0
22_24,2018,7,1,1.0,0.0,0.0,6,5.44,332.07,0.0,60.0
22_24,2019,3,2,0.0,0.0,0.0,8,6.135,335.905,0.0,60.0
22_24,2019,5,1,2.0,1.0,1.0,14,2.66,333.27,0.0,60.0
22_24,2019,6,1,1.0,0.0,0.0,19,1.37,330.26,0.0,60.0
22_24,2020,3,2,0.0,2.0,2.0,11,7.805000000000001,319.20000000000005,0.5,68.0
22_24,2020,4,1,2.0,0.0,2.0,19,4.55,341.26,0.0,60.0
22_24,2020,5,1,1.0,1.0,1.0,29,3.55,339.55,0.0,60.0
22_24,2020,6,1,1.0,1.0,1.0,17,4.69,347.67,0.0,60.0
22_24,2021,1,1,0.0,0.0,0.0,8,2.69,335.14,0.0,60.0
22_24,2021,2,3,1.0,0.0,0.0,13,28.78,326.87666666666667,0.0,69.0
22_24,2021,4,5,3.0,1.0,1.5,26,5.474,341.492,0.0,60.0
22_24,2021,5,7,5.0,1.0,1.0,42,4.897142857142858,333.77714285714285,0.0,60.0
22_24,2021,6,2,7.0,1.0,1.0,41,3.4050000000000002,338.835,0.0,60.0
22_24,2022,2,1,0.0,3.0,3.0,8,24.0,320.1,0.0,72.0
22_24,2022,4,4,1.0,5.0,2.6666666666666665,35,6.9925,342.1375,0.0,60.0
22_24,2022,6,3,4.0,2.0,1.3333333333333333,6,3.9599999999999995,337.4733333333333,0.0,60.0
22_24,2023,4,1,0.0,4.0,3.3333333333333335,14,8.14,334.31,0.0,60.0
22_24,2023,5,5,1.0,0.0,3.0,21,16.152,332.184,0.0,71.8
22_24,2023,6,1,5.0,3.0,2.0,15,3.21,334.84,0.0,60.0
22_25,2018,2,2,0.0,0.0,0.0,3,4.875,335.425,0.0,60.0
22_25,2018,3,3,2.0,0.0,0.0,16,4.3133333333333335,337.00333333333333,0.0,60.0
22_25,2018,4,17,3.0,0.0,0.0,76,6.731764705882353,333.24764705882353,0.0,62.76470588235294
22_25,2018,5,11,17.0,0.0,0.0,38,4.915454545454545,325.71181818181816,0.0,61.18181818181818
22_25,2018,6,4,11.0,0.0,0.0,30,10.26,334.77250000000004,0.0,61.5
22_25,2018,7,1,4.0,0.0,0.0,7,5.35,341.11,0.0,60.0
22_25,2019,2,1,0.0,2.0,2.0,5,10.18,367.0,0.0,90.0
22_25,2019,3,4,1.0,3.0,3.0,11,5.335,326.6975,0.0,61.0
22_25,2019,4,20,4.0,17.0,17.0,139,5.9765,335.4105,0.0,60.0
22_25,2019,5,3,20.0,11.0,11.0,28,7.3500000000000005,333.99666666666667,0.0,65.0
22_25,2019,6,7,3.0,4.0,4.0,19,6.29,335.36,0.0,63.0
22_25,2020,1,2,0.0,0.0,0.0,0,20.700000000000003,315.29999999999995,0.0,65.0
22_25,2020,2,2,2.0,1.0,1.5,3,10.975,336.105,0.0,60.0
22_25,2020,3,4,2.0,4.0,3.5,45,2.62,332.9275,0.0,60.0
22_25,2020,4,4,4.0,20.0,18.5,73,7.984999999999999,345.4475,0.0,60.0
22_25,2020,5,8,4.0,3.0,7.0,34,27.537499999999998,333.285,0.0,71.25
22_25,2020,6,4,8.0,7.0,5.5,19,7.5375,353.5325,0.0,75.0
22_25,2020,7,4,4.0,0.0,1.0,1,26.905,330.27250000000004,0.0,76.25
22_25,2020,8,1,4.0,0.0,0.0,3,2.77,330.96,0.0,60.0
22_25,2021,1,2,0.0,2.0,2.0,7,4.67,333.725,0.0,60.0
22_25,2021,2,5,2.0,2.0,1.6666666666666667,16,5.287999999999999,335.446,0.0,60.8
22_25,2021,3,7,5.0,4.0,3.6666666666666665,86,5.775714285714286,331.75857142857143,0.0,59.42857142857143
22_25,2021,4,9,7.0,4.0,13.666666666666666,51,5.403333333333333,329.50444444444446,0.0,61.333333333333336
22_25,2021,5,10,9.0,8.0,7.333333333333333,77,7.876,335.374,0.0,61.9
22_25,2021,6,8,10.0,4.0,5.0,42,5.6850000000000005,330.95875,0.0,60.625
22_25,2022,1,4,0.0,2.0,2.0,0,5.9275,339.025,0.0,60.0
22_25,2022,2,3,4.0,5.0,2.6666666666666665,6,7.043333333333334,325.66,0.0,65.33333333333333
22_25,2022,3,6,3.0,7.0,5.0,46,4.493333333333333,337.60999999999996,0.0,60.0
22_25,2022,4,8,6.0,9.0,11.0,123,5.4375,335.83375,0.0,61.375
22_25,2022,5,1,8.0,10.0,7.0,17,5.16,344.13,0.0,60.0
22_25,2022,9,1,1.0,0.0,0.0,1,2.21,331.94,0.0,60.0
22_25,2023,1,3,0.0,4.0,2.6666666666666665,3,3.8766666666666665,337.25666666666666,0.0,60.0
22_25,2023,4,4,3.0,8.0,7.0,32,6.855,334.745,0.0,63.25
22_25,2023,5,6,4.0,1.0,6.333333333333333,59,5.921666666666667,337.0933333333333,0.0,60.0
22_25,2023,6,8,6.0,0.0,6.333333333333333,14,12.81375,328.9025,0.0,64.0
22_25,2023,7,5,8.0,0.0,2.5,9,3.914,336.586,0.0,60.0
22_26,2018,3,1,0.0,0.0,0.0,18,8.8,314.5,0.0,60.0
22_26,2018,4,16,1.0,0.0,0.0,124,6.81375,337.5725,0.0,59.375
22_26,2018,5,6,16.0,0.0,0.0,100,4.5249999999999995,326.425,0.0,60.166666666666664
22_26,2018,6,3,6.0,0.0,0.0,51,3.19,335.38000000000005,0.0,60.0
22_26,2018,7,1,3.0,0.0,0.0,3,2.27,329.98,0.0,60.0
22_26,2019,3,1,0.0,1.0,1.0,13,6.3,315.4,0.0,65.0
22_26,2019,4,29,1.0,16.0,16.0,241,7.79,342.28275862068966,0.0,64.48275862068965
22_26,2019,5,9,29.0,6.0,6.0,84,4.182222222222222,335.00444444444446,0.0,60.0
22_26,2019,6,6,9.0,3.0,3.0,25,8.095,327.6383333333333,0.0,65.66666666666667
22_26,2020,3,28,0.0,1.0,1.0,50,13.489999999999998,336.1407142857143,0.0,64.85714285714286
22_26,2020,4,20,28.0,29.0,22.5,190,6.5845,336.03249999999997,0.0,61.35
22_26,2020,5,7,20.0,9.0,7.5,75,5.438571428571429,328.40857142857146,0.0,62.42857142857143
22_26,2020,6,1,7.0,6.0,4.5,31,12.9,318.7,0.0,72.0
22_26,2021,2,5,0.0,0.0,0.0,13,8.152,349.61400000000003,0.0,72.0
22_26,2021,3,18,5.0,28.0,10.0,141,10.64,337.24555555555554,0.0,63.94444444444444
22_26,2021,4,13,18.0,20.0,21.666666666666668,124,5.149230769230769,333.6630769230769,0.0,61.53846153846154
22_26,2021,5,14,13.0,7.0,7.333333333333333,95,6.686428571428571,331.6764285714286,0.0,62.57142857142857
22_26,2021,6,4,14.0,1.0,3.3333333333333335,45,3.5524999999999998,329.1,0.0,61.75
22_26,2022,3,16,0.0,18.0,15.666666666666666,58,7.53625,340.941875,0.0,63.8125
22_26,2022,4,33,16.0,13.0,20.666666666666668,209,9.559393939393939,337.3230303030303,0.0,62.303030303030305
22_26,2022,5,4,33.0,14.0,10.0,35,2.5875,326.90000000000003,0.0,60.0
22_26,2022,6,1,4.0,4.0,3.6666666666666665,6,6.5,314.0,0.0,66.0
22_26,2022,8,1,1.0,0.0,0.0,0,1.41,332.5,0.0,60.0
22_26,2023,4,4,0.0,33.0,22.0,51,8.5075,331.6425,0.0,64.25
22_26,2023,5,11,4.0,4.0,8.333333333333334,155,5.1881818181818184,333.40727272727275,0.0,59.81818181818182
22_26,2023,6,3,11.0,1.0,2.0,27,2.57,333.1333333333333,0.0,60.0
22_26,2023,7,1,3.0,0.0,1.0,18,4.03,337.63,0.0,60.0
22_27,2018,4,35,0.0,0.0,0.0,70,9.506571428571428,334.77342857142855,0.0,63.65714285714286
22_27,2018,5,31,35.0,0.0,0.0,68,5.459354838709678,333.8287096774194,0.0,62.96774193548387
22_27,2018,6,10,31.0,0.0,0.0,41,4.773999999999999,336.67199999999997,0.0,62.0
22_27,2019,3,3,0.0,0.0,0.0,6,9.333333333333334,319.43333333333334,0.0,72.0
22_27,2019,4,66,3.0,35.0,35.0,191,8.489242424242423,338.34606060606063,0.0,60.95454545454545
22_27,2019,5,31,66.0,31.0,31.0,77,6.009354838709677,335.03000000000003,0.0,61.225806451612904
22_27,2019,6,5,31.0,10.0,10.0,22,4.0120000000000005,336.496,0.0,60.0
22_27,2020,3,13,0.0,3.0,3.0,69,11.712307692307691,335.98923076923074,0.0,63.53846153846154
22_27,2020,4,62,13.0,66.0,50.5,194,9.239354838709678,335.9088709677419,0.0,62.54838709677419
22_27,2020,5,18,62.0,31.0,31.0,68,7.408333333333333,337.7994444444445,0.0,60.0
22_27,2020,6,4,18.0,5.0,7.5,23,4.0825,339.3575,0.0,60.0
22_27,2021,1,1,0.0,0.0,0.0,0,4.53,351.31,0.0,60.0
22_27,2021,3,30,1.0,13.0,8.0,115,8.225,337.68666666666667,0.0,61.56666666666667
22_27,2021,4,49,30.0,62.0,54.333333333333336,96,6.366326530612245,339.1793877551021,0.0,63.46938775510204
22_27,2021,5,7,49.0,18.0,26.666666666666668,93,16.305714285714284,328.7942857142857,0.0,61.857142857142854
22_27,2021,6,5,7.0,4.0,6.333333333333333,28,8.262,338.534,0.0,60.0
22_27,2022,3,18,0.0,30.0,15.333333333333334,38,11.162777777777778,340.2505555555556,0.0,65.33333333333333
22_27,2022,4,53,18.0,49.0,59.0,218,7.209433962264152,336.89735849056603,0.0,61.075471698113205
22_27,2022,5,12,53.0,7.0,18.666666666666668,40,6.489999999999999,330.7866666666667,0.0,62.916666666666664
22_27,2023,4,5,0.0,53.0,54.666666666666664,40,2.0,332.21999999999997,0.0,60.0
22_27,2023,5,40,5.0,12.0,12.333333333333334,114,6.6625,336.45500000000004,0.0,61.225
22_27,2023,6,4,40.0,0.0,4.666666666666667,18,6.0725,339.9575,0.0,60.0
22_27,2023,7,4,4.0,0.0,0.0,8,3.8625,333.615,0.0,60.0
22_28,2018,4,1,0.0,0.0,0.0,72,4.91,340.68,0.0,60.0
22_28,2018,5,10,1.0,0.0,0.0,88,4.8759999999999994,326.825,0.0,62.4
22_28,2018,6,8,10.0,0.0,0.0,54,3.98,335.3125,0.0,60.0
22_28,2018,7,2,8.0,0.0,0.0,3,3.6999999999999997,331.82500000000005,0.0,60.0
22_28,2018,8,1,2.0,0.0,0.0,2,4.38,335.13,0.0,60.0
22_28,2019,2,1,0.0,0.0,0.0,1,8.29,340.93,0.0,60.0
22_28,2019,4,37,1.0,1.0,1.0,163,6.0456756756756755,336.8459459459459,0.0,60.54054054054054
22_28,2019,5,18,37.0,10.0,10.0,90,5.786666666666666,333.6383333333333,0.0,59.611111111111114
22_28,2019,6,5,18.0,8.0,8.0,21,6.142,330.79200000000003,0.0,65.6
22_28,2020,3,11,0.0,0.0,0.0,67,7.882727272727272,339.7418181818182,0.0,60.0
22_28,2020,4,45,11.0,37.0,19.0,200,9.359111111111112,337.5982222222222,0.0,63.62222222222222
22_28,2020,5,17,45.0,18.0,14.0,83,6.568823529411765,336.05470588235295,0.0,61.8235294117647
22_28,2020,6,4,17.0,5.0,6.5,24,5.0875,327.5525,0.0,61.75
22_28,2021,3,7,0.0,11.0,11.0,92,11.26142857142857,334.52714285714285,0.0,66.42857142857143
22_28,2021,4,22,7.0,45.0,27.666666666666668,116,6.673636363636363,337.9877272727273,0.0,62.5
22_28,2021,5,15,22.0,17.0,15.0,68,4.933333333333334,335.89933333333335,0.0,60.06666666666667
22_28,2021,6,8,15.0,4.0,5.666666666666667,26,3.72,338.855,0.0,60.0
22_28,2021,8,1,8.0,0.0,1.0,1,2.97,335.67,0.0,60.0
22_28,2022,4,46,0.0,22.0,34.666666666666664,161,8.89586956521739,338.21478260869566,0.0,62.869565217391305
22_28,2022,5,14,46.0,15.0,16.666666666666668,28,5.520714285714285,332.2057142857143,0.0,61.857142857142854
22_28,2022,6,1,14.0,8.0,5.666666666666667,4,2.8,334.96,0.0,60.0
22_28,2023,4,1,0.0,46.0,37.666666666666664,22,3.55,337.82,0.0,60.0
22_28,2023,5,8,1.0,14.0,15.333333333333334,115,10.27875,328.8725,0.0,59.0
22_28,2023,6,3,8.0,1.0,4.333333333333333,24,3.17,331.81,0.0,60.0
22_28,2023,8,1,3.0,0.0,1.0,0,3.47,331.85,0.0,60.0
22_29,2018,4,9,0.0,0.0,0.0,13,4.517777777777777,336.9177777777778,0.0,60.0
22_29,2018,5,17,9.0,0.0,0.0,36,4.79764705882353,332.1905882352941,0.0,59.411764705882355
22_29,2018,6,10,17.0,0.0,0.0,40,3.048,334.037,0.0,60.0
22_29,2019,3,1,0.0,0.0,0.0,8,2.25,328.46,0.0,60.0
22_29,2019,4,25,1.0,9.0,9.0,83,5.504,339.3884,0.0,60.0
22_29,2019,5,11,25.0,17.0,17.0,53,4.774545454545454,332.5772727272727,0.0,59.54545454545455
22_29,2019,6,2,11.0,10.0,10.0,17,5.335000000000001,341.53499999999997,0.0,60.0
22_29,2020,1,1,0.0,0.0,0.0,1,2.69,333.14,0.0,60.0
22_29,2020,3,23,1.0,1.0,1.0,29,7.6265217391304345,338.4721739130435,0.0,61.52173913043478
22_29,2020,4,34,23.0,25.0,17.0,102,7.91235294117647,338.26882352941175,0.0,61.61764705882353
22_29,2020,5,10,34.0,11.0,14.0,59,6.915000000000001,334.137,0.0,62.6
22_29,2020,6,1,10.0,2.0,6.0,14,1.83,333.82,0.0,60.0
22_29,2020,9,1,1.0,0.0,0.0,4,2.62,327.04,0.0,60.0
22_29,2021,3,10,0.0,23.0,12.0,27,7.558,329.947,0.0,60.6
22_29,2021,4,17,10.0,34.0,22.666666666666668,48,6.709411764705883,338.3517647058823,0.0,63.76470588235294
22_29,2021,5,13,17.0,10.0,12.666666666666666,62,5.806153846153847,334.4984615384615,0.0,60.76923076923077
22_29,2021,6,5,13.0,1.0,4.333333333333333,15,6.725999999999999,335.066,0.0,60.0
22_29,2022,3,2,0.0,10.0,11.333333333333334,8,2.295,336.07,0.0,60.0
22_29,2022,4,13,2.0,17.0,25.333333333333332,90,8.976923076923077,337.35153846153844,0.0,61.30769230769231
22_29,2022,5,1,13.0,13.0,11.333333333333334,23,3.79,342.52,0.0,60.0
22_29,2022,6,1,1.0,5.0,2.6666666666666665,5,7.34,340.7,0.0,60.0
22_29,2023,5,5,0.0,1.0,8.0,26,5.484,331.45,0.0,60.8
22_29,2023,6,9,5.0,1.0,2.3333333333333335,7,4.627777777777777,333.3211111111111,0.0,60.666666666666664
22_29,2023,7,1,9.0,0.0,0.0,1,1.49,329.97,0.0,60.0
22_3,2018,3,1,0.0,0.0,0.0,16,6.79,343.27,0.0,60.0
22_3,2018,4,10,1.0,0.0,0.0,101,7.0,333.65999999999997,0.0,62.1
22_3,2018,5,53,10.0,0.0,0.0,327,6.997924528301887,339.6175471698113,0.0,63.0188679245283
22_3,2018,6,52,53.0,0.0,0.0,588,7.077692307692308,335.5480769230769,0.0,60.36538461538461
22_3,2018,7,13,52.0,0.0,0.0,87,6.601538461538461,332.0969230769231,0.0,60.76923076923077
22_3,2018,8,1,13.0,0.0,0.0,4,2.4,335.97,0.0,60.0
22_3,2019,3,1,0.0,1.0,1.0,8,8.0,314.8,0.0,64.0
22_3,2019,4,9,1.0,10.0,10.0,86,6.085555555555556,338.86555555555555,0.0,64.66666666666667
22_3,2019,5,19,9.0,53.0,53.0,272,8.546315789473685,338.8778947368421,0.0,62.68421052631579
22_3,2019,6,54,19.0,52.0,52.0,505,9.932777777777778,341.3522222222222,0.0,65.22222222222223
22_3,2019,7,5,54.0,13.0,13.0,73,5.426,336.378,0.0,60.0
22_3,2019,8,2,5.0,1.0,1.0,7,10.05,344.82000000000005,0.0,60.0
22_3,2020,2,1,0.0,0.0,0.0,3,2.38,332.82,0.0,60.0
22_3,2020,4,1,1.0,9.0,9.5,33,1.88,333.86,0.0,60.0
22_3,2020,5,16,1.0,19.0,36.0,264,9.734375,336.6125,0.0,61.75
22_3,2020,6,92,16.0,54.0,53.0,676,8.799891304347826,338.90576086956526,0.0,62.26086956521739
22_3,2020,7,55,92.0,5.0,9.0,291,7.925818181818182,337.4,0.0,61.6
22_3,2020,8,3,55.0,2.0,1.5,31,10.236666666666666,331.54333333333335,0.0,64.0
22_3,2021,3,1,0.0,0.0,1.0,2,39.46,337.32,0.0,60.0
22_3,2021,4,5,1.0,1.0,6.666666666666667,36,7.4799999999999995,345.77200000000005,0.0,66.0
22_3,2021,5,51,5.0,16.0,29.333333333333332,379,15.985686274509803,338.0521568627451,0.0,63.411764705882355
22_3,2021,6,79,51.0,92.0,66.0,575,9.345569620253164,337.37291139240506,0.0,61.9746835443038
22_3,2021,7,14,79.0,55.0,24.333333333333332,163,7.739285714285714,340.13571428571424,0.0,63.785714285714285
22_3,2021,8,1,14.0,3.0,2.0,5,48.15,336.32,0.0,60.0
22_3,2022,4,8,0.0,5.0,5.0,69,6.83875,338.4975,0.0,60.0
22_3,2022,5,34,8.0,51.0,28.666666666666668,347,10.229411764705883,336.58029411764704,0.0,60.55882352941177
22_3,2022,6,38,34.0,79.0,75.0,287,7.257368421052632,335.2794736842105,0.0,61.6578947368421
22_3,2022,7,8,38.0,14.0,24.666666666666668,48,5.9675,334.0275,0.0,60.25
22_3,2023,4,1,0.0,8.0,4.666666666666667,43,2.22,330.29,0.0,60.0
22_3,2023,5,24,1.0,34.0,33.666666666666664,291,7.07125,335.60333333333335,0.0,60.375
22_3,2023,6,36,24.0,38.0,69.66666666666667,231,6.790277777777778,338.6794444444444,0.0,61.888888888888886
22_3,2023,7,12,36.0,8.0,25.666666666666668,111,9.013333333333334,336.6383333333333,0.0,68.08333333333333
22_30,2018,4,3,0.0,0.0,0.0,20,4.923333333333334,326.74333333333334,0.0,57.333333333333336
22_30,2018,5,3,3.0,0.0,0.0,39,6.45,343.6166666666666,0.0,60.0
22_30,2018,6,9,3.0,0.0,0.0,30,4.43,329.2677777777778,0.0,60.77777777777778
22_30,2019,3,3,0.0,0.0,0.0,12,2.25,328.9266666666667,0.0,60.0
22_30,2019,4,6,3.0,3.0,3.0,91,4.618333333333333,330.15833333333336,0.0,59.666666666666664
22_30,2019,5,10,6.0,3.0,3.0,48,3.9850000000000003,335.617,0.0,60.0
22_30,2019,6,2,10.0,9.0,9.0,18,3.0999999999999996,339.87,0.0,60.0
22_30,2019,8,1,2.0,0.0,0.0,2,2.08,329.76,0.0,60.0
22_30,2020,3,4,0.0,3.0,3.0,42,2.7824999999999998,331.6775,0.0,60.0
22_30,2020,4,11,4.0,6.0,4.5,101,5.112727272727273,333.2063636363636,0.0,61.45454545454545
22_30,2020,5,10,11.0,10.0,6.5,70,4.453,335.226,0.0,60.0
22_30,2020,8,1,10.0,1.0,1.0,2,3.74,332.36,0.0,60.0
22_30,2021,1,1,0.0,0.0,0.0,0,1.98,332.21,0.0,60.0
22_30,2021,4,5,1.0,11.0,6.666666666666667,40,6.498,333.308,0.0,60.2
22_30,2021,5,7,5.0,10.0,7.666666666666667,85,4.005714285714285,334.44,0.0,60.0
22_30,2021,6,1,7.0,0.0,5.5,17,2.88,333.59,0.0,60.0
22_30,2021,9,1,1.0,0.0,0.0,0,8.33,340.19,0.0,60.0
22_30,2022,3,1,0.0,0.0,3.5,9,4.75,351.21,0.0,60.0
22_30,2022,4,4,1.0,5.0,7.333333333333333,58,7.325,326.83,0.0,66.25
22_30,2022,5,1,4.0,7.0,9.0,10,2.99,335.23,0.0,60.0
22_30,2022,8,1,1.0,0.0,1.0,4,7.98,335.06,0.0,60.0
22_30,2022,9,1,1.0,1.0,1.0,6,2.4,332.94,0.0,60.0
22_30,2023,4,2,0.0,4.0,6.666666666666667,2,5.65,321.66499999999996,0.0,57.5
22_30,2023,5,3,2.0,1.0,6.0,24,3.736666666666667,333.31,0.0,60.0
22_30,2023,6,1,3.0,0.0,4.0,12,7.3,312.1,0.0,65.0
22_31,2018,4,1,0.0,0.0,0.0,11,6.32,344.61,0.0,60.0
22_31,2018,5,1,1.0,0.0,0.0,19,8.55,330.94,0.0,60.0
22_31,2018,6,1,1.0,0.0,0.0,24,2.85,334.39,0.0,60.0
22_31,2019,3,1,0.0,0.0,0.0,12,2.6,331.33,0.0,60.0
22_31,2019,4,4,1.0,1.0,1.0,64,7.1325,333.76,0.0,62.5
22_31,2019,5,3,4.0,1.0,1.0,41,6.699999999999999,325.94,0.0,56.666666666666664
22_31,2019,6,1,3.0,1.0,1.0,14,1.45,331.47,0.0,60.0
22_31,2019,8,2,1.0,0.0,0.0,1,3.1450000000000005,332.735,0.0,60.0
22_31,2020,2,1,0.0,0.0,0.0,1,6.4,315.6,0.0,60.0
22_31,2020,4,8,1.0,4.0,2.5,70,3.1025,334.8325,0.0,60.0
22_31,2020,5,15,8.0,3.0,2.0,46,4.524666666666667,331.45,0.0,59.93333333333333
22_31,2020,6,4,15.0,1.0,1.0,11,3.4974999999999996,338.1925,0.0,60.0
22_31,2021,3,3,0.0,0.0,1.0,27,4.1033333333333335,335.14000000000004,0.0,60.0
22_31,2021,5,16,3.0,15.0,6.333333333333333,59,5.5356250000000005,335.426875,0.0,60.6875
22_31,2021,6,2,16.0,4.0,2.0,9,6.205,335.96500000000003,0.0,60.0
22_31,2022,4,5,0.0,0.0,4.333333333333333,30,7.378,336.03000000000003,0.0,61.6
22_31,2022,5,4,5.0,16.0,11.333333333333334,8,2.6925,333.265,0.0,60.0
22_31,2022,6,1,4.0,2.0,2.3333333333333335,9,8.87,342.72,0.0,60.0
22_31,2022,8,1,1.0,0.0,2.0,5,9.2,313.5,0.0,66.0
22_31,2023,5,1,0.0,4.0,11.666666666666666,24,2.96,338.04,0.0,60.0
22_32,2019,5,1,0.0,0.0,0.0,21,2.94,333.57,0.0,60.0
22_32,2019,6,2,1.0,0.0,0.0,8,2.32,334.82500000000005,0.0,60.0
22_32,2020,3,4,0.0,0.0,0.0,7,8.6075,336.72749999999996,0.0,60.25
22_32,2020,4,2,4.0,0.0,0.0,49,2.02,331.505,0.0,60.0
22_32,2020,5,5,2.0,1.0,1.0,41,6.434,329.122,0.0,62.4
22_32,2020,6,1,5.0,2.0,2.0,14,2.88,339.7,0.0,60.0
22_32,2020,9,2,1.0,0.0,0.0,3,3.0599999999999996,331.25,0.0,60.0
22_32,2021,5,1,0.0,5.0,3.0,49,3.78,337.25,0.0,60.0
22_32,2022,5,2,0.0,1.0,2.3333333333333335,6,2.745,337.16999999999996,0.0,60.0
22_32,2022,6,2,2.0,0.0,1.5,7,2.1,331.52,0.0,60.0
22_32,2023,5,3,0.0,2.0,2.6666666666666665,8,3.393333333333333,331.19666666666666,0.0,60.0
22_33,2020,7,1,0.0,0.0,0.0,1,1.88,330.27,0.0,60.0
22_33,2020,9,1,1.0,0.0,0.0,4,8.7,306.9,0.0,56.0
22_34,2020,6,2,0.0,0.0,0.0,4,3.7299999999999995,337.75,0.0,60.0
22_34,2022,9,1,0.0,0.0,0.0,0,2.24,331.1,0.0,60.0
22_4,2018,4,16,0.0,0.0,0.0,108,9.86375,336.639375,0.0,60.5625
22_4,2018,5,45,16.0,0.0,0.0,410,8.928666666666667,336.9031111111111,0.0,62.86666666666667
22_4,2018,6,99,45.0,0.0,0.0,675,10.404545454545454,339.75717171717173,0.0,63.75757575757576
22_4,2018,7,15,99.0,0.0,0.0,99,7.742,330.7026666666667,0.0,61.06666666666667
22_4,2018,8,1,15.0,0.0,0.0,2,3.26,349.12,0.0,60.0
22_4,2019,2,1,0.0,0.0,0.0,0,9.1,315.9,0.0,60.0
22_4,2019,4,3,1.0,16.0,16.0,80,8.883333333333333,332.12,0.0,67.0
22_4,2019,5,22,3.0,45.0,45.0,280,9.499090909090908,338.8331818181818,0.0,60.45454545454545
22_4,2019,6,86,22.0,99.0,99.0,569,8.429418604651163,341.93558139534883,0.0,63.96511627906977
22_4,2019,7,7,86.0,15.0,15.0,70,7.714285714285714,339.32142857142856,0.0,60.0
22_4,2019,8,2,7.0,1.0,1.0,12,2.7,336.93499999999995,0.0,60.0
22_4,2020,3,1,0.0,0.0,0.0,10,3.85,335.79,0.0,60.0
22_4,2020,5,20,1.0,22.0,33.5,247,10.167,335.514,0.0,59.5
22_4,2020,6,102,20.0,86.0,92.5,861,10.273627450980394,340.2710784313726,0.0,63.6764705882353
22_4,2020,7,51,102.0,7.0,11.0,373,7.474117647058824,338.50156862745104,0.0,61.411764705882355
22_4,2020,8,6,51.0,2.0,1.5,30,6.308333333333334,329.6116666666667,0.0,60.833333333333336
22_4,2021,4,3,0.0,0.0,9.5,54,11.339999999999998,327.55,0.0,68.66666666666667
22_4,2021,5,65,3.0,20.0,29.0,491,13.817384615384615,336.68123076923075,0.0,64.21538461538462
22_4,2021,6,71,65.0,102.0,95.66666666666667,644,10.291408450704225,340.4039436619718,0.0,64.66197183098592
22_4,2021,7,11,71.0,51.0,24.333333333333332,100,7.773636363636364,336.5490909090909,0.0,66.27272727272727
22_4,2022,4,4,0.0,3.0,7.333333333333333,72,9.815,331.6925,0.0,62.0
22_4,2022,5,55,4.0,65.0,35.666666666666664,336,14.178909090909091,338.3985454545454,0.0,63.472727272727276
